Price,Close,High,Low,Open,Volume
2010-06-11,7.603028774261475,7.613525477522904,7.418883588137519,7.444675670630661,545759200
2010-06-14,7.62612247467041,7.77217859509538,7.61802510804185,7.676507779925662,602960400
2010-06-15,7.788373947143555,7.793172623803052,7.662711405088324,7.666910247165384,585074000
2010-06-16,8.015105247497559,8.030100308654312,7.816564038802031,7.830659748662104,783678000
2010-06-17,8.153664588928223,8.184555667187364,8.082585397501832,8.115575496218735,872855200
2010-06-18,8.219646453857422,8.247539168652224,8.140170355886303,8.165063096245396,784621600
2010-06-21,8.102684020996094,8.367804629236138,8.059496710799566,8.328216328293289,776490400
2010-06-22,8.213045120239258,8.276625968017536,8.142566576951177,8.162360312260628,717262000
2010-06-23,8.126675605773926,8.237343124459704,8.034602965922526,8.234943785255268,768457200
2010-06-24,8.067590713500977,8.193552768904361,8.040598158045494,8.127571767527064,714277200
2010-06-25,7.998610496520996,8.105678963803795,7.971918258914703,8.099381101321471,549942400
2010-06-28,8.04659652709961,8.090084132814061,7.933230196398594,8.005508259654842,584948000
2010-06-29,7.68280553817749,7.929331948035099,7.626722205442985,7.921233780669522,1133344800
2010-06-30,7.54364538192749,7.736787269848667,7.498059565397175,7.698998500325469,739452000
2010-07-01,7.452173709869385,7.641717419392396,7.294421230818595,7.626721555962103,1022896000
2010-07-02,7.405989646911621,7.525653859887229,7.2938221659946425,7.5124566963796795,693842800
2010-07-06,7.456675052642822,7.581736986457402,7.3825966668777285,7.527753463996284,615235600
2010-07-07,7.757782936096191,7.760782910069332,7.49026390089661,7.51245618033326,654556000
2010-07-08,7.7403883934021,7.884645815191432,7.644417257645522,7.872049288289763,738144400
2010-07-09,7.786275863647461,7.794672747964949,7.652515138206909,7.704399634561427,433322400
2010-07-12,7.716393947601318,7.853153003285578,7.643516061660608,7.753582883870467,562878400
2010-07-13,7.551745414733887,7.689704183662608,7.390693411732112,7.687305645860944,1190924000
2010-07-14,7.579635143280029,7.671707745030055,7.467768802131959,7.479166459483996,812047600
2010-07-15,7.54124641418457,7.706796726361777,7.4167835626000125,7.444675465485125,824866000
2010-07-16,7.4947614669799805,7.646815924555268,7.450074993405091,7.593131932555068,1039858400
2010-07-19,7.365200519561768,7.49416256381062,7.185854768411009,7.49416256381062,1024478000
2010-07-20,7.554441928863525,7.584733169495131,7.198149059235827,7.284823138949167,1074950800
2010-07-21,7.624923229217529,7.952125411720274,7.617726014507316,7.950325907830895,1185671200
2010-07-22,7.768280506134033,7.7976716021609125,7.6570131843714595,7.728092386765618,645318800
2010-07-23,7.79586935043335,7.80906570764386,7.6861020543597025,7.710394947891906,533388800
2010-07-26,7.776081085205078,7.800673512821557,7.728995251490382,7.797674338618623,420551600
2010-07-27,7.9200334548950195,7.941626695252723,7.8066671411111015,7.823762023308021,584771600
2010-07-28,7.826462268829346,7.97731786386682,7.805169342350308,7.90773865375881,519985200
2010-07-29,7.740987300872803,7.877146538636673,7.680705931467254,7.818964189706359,643806800
2010-07-30,7.715196132659912,7.788673870727284,7.644716766814057,7.674408980618808,448210000
2010-08-02,7.853155612945557,7.875348694849207,7.786276049476455,7.81086847005589,428055600
2010-08-03,7.855554580688477,7.89544238301889,7.780277335408659,7.8279629880671635,417653600
2010-08-04,7.887047290802002,7.926034949605658,7.806971350204282,7.882848447363685,420375200
2010-08-05,7.848657131195068,7.893044095158882,7.814167038691152,7.849556482760812,289097200
2010-08-06,7.800369739532471,7.8423573546153165,7.726590895245487,7.79107190415297,444897600
2010-08-09,7.850154876708984,7.862151567699478,7.784774512505185,7.842056709866804,303128000
2010-08-10,7.779975414276123,7.811166809160199,7.724191605042139,7.793171773650156,451920000
2010-08-11,7.503456115722656,7.668407360696749,7.492060063773686,7.659710162933867,620054400
2010-08-12,7.551444053649902,7.590732013161718,7.381394572242987,7.3984894555186855,534920400
2010-08-13,7.470769882202148,7.554144494859925,7.470469564457627,7.5472467969037496,354869200
2010-08-16,7.4269819259643555,7.498061121811172,7.396390362647894,7.425182422239858,318430000
2010-08-17,7.556842803955078,7.6366191953874765,7.47376692215776,7.500159641688414,422640400
2010-08-18,7.589831352233887,7.637817309431457,7.545144885075436,7.568538429622211,339696000
2010-08-19,7.494162559509277,7.602130391427893,7.458173282203072,7.58293568307935,426706000
2010-08-20,7.486963748931885,7.61532514399443,7.467769042621388,7.47946621720296,384230000
2010-08-23,7.371800422668457,7.557745199103227,7.355306167589746,7.551447334375173,414041600
2010-08-24,7.1957502365112305,7.2878220322564236,7.157361628124151,7.277925963958955,602565600
2010-08-25,7.284524440765381,7.317515344298522,7.1138758989676045,7.139068151727455,596867600
2010-08-26,7.206247806549072,7.370298963484416,7.206247806549072,7.361301444613412,466505200
2010-08-27,7.246434688568115,7.276126095359531,7.064688842578706,7.2503340131714165,548391200
2010-08-30,7.272828102111816,7.37029922454877,7.21824395320821,7.220643291658799,383289200
2010-08-31,7.290823459625244,7.334610587417853,7.20834819889436,7.25333419511746,420786800
2010-09-01,7.507658004760742,7.54154745846026,7.386194300973798,7.421883258477054,697037600
2010-09-02,7.562839984893799,7.562839984893798,7.454872176363804,7.535547915296539,415427600
2010-09-03,7.760780334472656,7.76107985126219,7.632718487464994,7.650413202611418,520788800
2010-09-07,7.731990337371826,7.783574504691794,7.685204045392075,7.696900418175222,342557600
2010-09-08,7.8852458000183105,7.9293324437430694,7.7706789881866545,7.791073365463578,526551200
2010-09-09,7.889742851257324,7.993211504086944,7.885244492733311,7.948825350831665,438575200
2010-09-10,7.899942398071289,7.932632989098882,7.839660211436798,7.893344216310478,387542400
2010-09-13,8.008809089660645,8.045998038213357,7.970421272619799,7.972219975775674,388780000
2010-09-14,8.039396286010742,8.072685894013208,7.963218918737778,7.983912805159634,408150400
2010-09-15,8.10417652130127,8.108975997193935,8.032797831690495,8.042695499395727,429368800
2010-09-16,8.294621467590332,8.297620640193575,8.082585170047548,8.104779047311549,652103200
2010-09-17,8.25863265991211,8.336309225037905,8.207947846263224,8.328211058917132,634477200
2010-09-20,8.494361877441406,8.51085692540106,8.273027756945744,8.279925453118803,658677600
2010-09-21,8.510555267333984,8.617923220994875,8.481164182963704,8.513254922522329,668074400
2010-09-22,8.629923820495605,8.636821518708784,8.469771168577198,8.478768688538311,585289600
2010-09-23,8.665010452270508,8.780176272072524,8.577437019071592,8.587333887755666,786116800
2010-09-24,8.766983985900879,8.803273589063378,8.713900610872782,8.760386604278143,649488000
2010-09-27,8.732192039489746,8.839259714396144,8.727693680338936,8.816767117794818,482834800
2010-09-28,8.603230476379395,8.750486263734524,8.247537375465011,8.750486263734524,1035042400
2010-09-29,8.618528366088867,8.691706605334097,8.577440886176456,8.614329522756234,469644000
2010-09-30,8.509957313537598,8.697401180221267,8.434979606694712,8.66741025765353,673391600
2010-10-01,8.473073959350586,8.594837240186926,8.43798401826073,8.581941190310854,448142800
2010-10-04,8.356703758239746,8.484464504122476,8.330610556735651,8.44547686282287,435302000
2010-10-05,8.665614128112793,8.680908711738505,8.45207697849628,8.4574762916602,501967200
2010-10-06,8.673110008239746,8.757085256549036,8.555245303878422,8.685106701097451,670868800
2010-10-07,8.674010276794434,8.711799058954968,8.604731376731673,8.70760021639854,408399600
2010-10-08,8.819465637207031,8.832361680405636,8.697402902548777,8.748686757626036,658403200
2010-10-11,8.85815143585205,8.914535071353466,8.835359329235047,8.839558170239718,427753200
2010-10-12,8.953526496887207,8.982318559100795,8.772080125291515,8.859654379496575,558544000
2010-10-13,9.001511573791504,9.056094917964256,8.991314386102028,9.003311077501412,630092400
2010-10-14,9.066591262817383,9.071389137915775,9.009307469141396,9.047996393528525,435296400
2010-10-15,9.43938159942627,9.447179449827658,9.144569677991417,9.220446758625078,922194000
2010-10-18,9.537155151367188,9.567145288608938,9.425887802030585,9.551250868243711,1093010800
2010-10-19,9.281925201416016,9.410286565208013,8.997910407869108,9.099280023334748,1232784000
2010-10-20,9.313119888305664,9.424686738101698,9.203353343426986,9.267233735792487,721624400
2010-10-21,9.282829284667969,9.439382131937109,9.201253369869166,9.368003406699998,551460000
2010-10-22,9.221342086791992,9.298418796394817,9.186252979613906,9.269327231694346,372778000
2010-10-25,9.262434005737305,9.345208781007708,9.250437313300742,9.2699323389338,392462000
2010-10-26,9.238737106323242,9.289421905178923,9.16675778864798,9.203347682230074,392929600
2010-10-27,9.232145309448242,9.294226202462635,9.16526493770173,9.226746796827982,399002800
2010-10-28,9.154465675354004,9.237240438853126,9.024304784316465,9.235740452088221,551051200
2010-10-29,9.026705741882324,9.173662039344961,9.02340625062317,9.124176878084183,430511200
2010-11-01,9.122671127319336,9.165258563077968,9.063289131492738,9.063888965811126,423889200
2010-11-02,9.278024673461914,9.302917398490862,9.207246622909093,9.207246622909093,433930000
2010-11-03,9.381199836730957,9.38359917546851,9.253137934579943,9.338312057220906,508348400
2010-11-04,9.545248031616211,9.602531024775706,9.448076444852978,9.460672969282651,642488000
2010-11-05,9.511056900024414,9.58423510257231,9.499660846112484,9.536849781847431,361253200
2010-11-08,9.555747032165527,9.590236322743793,9.4999632114132,9.513159573512041,281758400
2010-11-09,9.479569435119629,9.636123069701613,9.432184101183104,9.628624736424937,383544000
2010-11-10,9.53805160522461,9.56024468444752,9.403691058152388,9.49636350119211,384227200
2010-11-11,9.496665954589844,9.549150287888995,9.42468659374093,9.447179993847334,361284000
2010-11-12,9.238139152526855,9.492163054856759,9.106179567836067,9.477167993325882,795846800
2010-11-15,9.208449363708496,9.313418007131029,9.185356134019989,9.251036815795315,403606000
2010-11-16,9.045000076293945,9.225245993736225,8.97692004109688,9.168863135272348,657650000
2010-11-17,9.012306213378906,9.116974515201063,8.930130500713174,9.033299616930373,479449600
2010-11-18,9.250139236450195,9.287328187945722,9.137973348095823,9.153267932062521,494491200
2010-11-19,9.199151992797852,9.249236974487195,9.154465521846722,9.23634093259171,384843200
2010-11-22,9.397991180419922,9.397991180419922,9.173358392890114,9.197650485926475,393075200
2010-11-23,9.259136199951172,9.349710443483408,9.19405613375722,9.31072118596898,519447600
2010-11-24,9.441180229187012,9.459175266908634,9.349708257067475,9.357204988180607,413725200
2010-11-26,9.447178840637207,9.528154910966098,9.385397477750908,9.409390061206876,237585600
2010-11-29,9.503262519836426,9.52155627476021,9.338611517896657,9.462174248150587,445785200
2010-11-30,9.331713676452637,9.427985130860973,9.323315991771192,9.403391911436744,501858000
2010-12-01,9.489165306091309,9.52965293589881,9.44717768952399,9.455275055316054,461750800
2010-12-02,9.541653633117676,9.567145410266823,9.443882164635578,9.523058754740433,462837200
2010-12-03,9.520357131958008,9.556645924715964,9.487367029142675,9.507461088222627,342092800
2010-12-06,9.601633071899414,9.667013439862565,9.549747780805738,9.556345961229903,448481600
2010-12-07,9.543451309204102,9.716798724169076,9.540752453606256,9.711101496061335,391454000
2010-12-08,9.627425193786621,9.627725511528341,9.510460643130317,9.586037404740892,321935600
2010-12-09,9.589935302734375,9.672110233109768,9.567741424501325,9.661014495264032,294151200
2010-12-10,9.61392879486084,9.628624342227484,9.555145804547001,9.586636720816816,262511200
2010-12-13,9.64721965789795,9.748890435059897,9.627126397354813,9.72819653898837,439815600
2010-12-14,9.605833053588867,9.673313256651186,9.567144115528071,9.649020351514855,351008000
2010-12-15,9.607929229736328,9.687104978235302,9.572839313221575,9.597131408292828,417312000
2010-12-16,9.634618759155273,9.675406694724778,9.600129484779426,9.62982008428275,322030800
2010-12-17,9.615429878234863,9.650819323040432,9.604033019465277,9.646020645663764,386929200
2010-12-20,9.66341495513916,9.694606357780323,9.5440510599595,9.645120398244462,385610400
2010-12-21,9.723094940185547,9.728792967705775,9.658614731360364,9.687105669808663,256354000
2010-12-22,9.751885414123535,9.768680779347607,9.70359994037497,9.727892836079098,265921600
2010-12-23,9.705105781555176,9.751591779929415,9.692209733045022,9.747093419097178,223157200
2010-12-27,9.737489700317383,9.76028341099825,9.642718253185656,9.682606846453615,249816000
2010-12-28,9.761183738708496,9.79687269032997,9.748887531833079,9.774379296913931,175924000
2010-12-29,9.755786895751953,9.790576501990026,9.750088066581581,9.783678003609815,163139200
2010-12-30,9.706897735595703,9.762380412477496,9.68860318780864,9.761481061349635,157494400
2010-12-31,9.673911094665527,9.701502684561788,9.636421833752872,9.685607468578826,193508000
2011-01-03,9.884146690368652,9.904840580449324,9.742289433187933,9.766282012635568,445138400
2011-01-04,9.935734748840332,9.97202354655739,9.841562303574152,9.970224042475332,309080800
2011-01-05,10.017007827758789,10.02720501580703,9.882048248156359,9.883548235057667,255519600
2011-01-06,10.00890827178955,10.054494085397385,9.984015544120593,10.038598873906427,300428800
2011-01-07,10.080589294433594,10.087486991671051,9.95402660075905,10.0167081130171,311931200
2011-01-10,10.270430564880371,10.293823308137622,10.112078270563366,10.161862929398938,448560000
2011-01-11,10.246139526367188,10.345708854300431,10.181058681563078,10.343310317043453,444108000
2011-01-12,10.329514503479004,10.329814821199951,10.256936920069533,10.2944261818108,302590400
2011-01-13,10.367302894592285,10.396094954058757,10.31242003335239,10.35170799656184,296780400
2011-01-14,10.451278686523438,10.451278686523438,10.330115299907286,10.373602107425388,308840000
2011-01-18,10.216448783874512,10.339711993708983,9.777079941054497,9.882648430253735,1880998000
2011-01-19,10.162166595458984,10.454878702819318,10.103384400291644,10.447380369122426,1135612800
2011-01-20,9.977420806884766,10.145970330518331,9.90064357737877,10.08988699493572,764789200
2011-01-21,9.798669815063477,10.043396626697355,9.795970160034539,10.01010622032005,754401200
2011-01-24,10.120476722717285,10.120476722717285,9.798672315393844,9.803171474641145,574683200
2011-01-25,10.23894214630127,10.240142616368763,10.034103832456491,10.086888477298768,546868000
2011-01-26,10.312423706054688,10.364908048544892,10.241945120836634,10.285731458508325,506875600
2011-01-27,10.293224334716797,10.337611287934562,10.281828279790522,10.310319217953358,285026000
2011-01-28,10.079989433288574,10.328915997704067,10.002913486903132,10.322018299936772,592057200
2011-01-31,10.176559448242188,10.198153491022545,10.026004987537151,10.07099097496858,377246800
2011-02-01,10.347811698913574,10.366405773806193,10.226347974868062,10.235945330088716,426633200
2011-02-02,10.326517105102539,10.354408215112358,10.30342387145499,10.330416430759007,258955200
2011-02-03,10.300127029418945,10.32412042163754,10.153471023296706,10.310924055917312,393797600
2011-02-04,10.391898155212402,10.397896502113923,10.30222487115312,10.306123396215417,321840400
2011-02-07,10.55324935913086,10.594336028910448,10.426086820908656,10.43358435331308,485021600
2011-02-08,10.652819633483887,10.662416988341482,10.561347647963217,10.607233799605043,381040800
2011-02-09,10.741591453552246,10.766784505103125,10.642921471276544,10.652518023401097,482745200
2011-02-10,10.633025169372559,10.796776822143904,10.436883246999177,10.718500404009594,928550000
2011-02-11,10.70230484008789,10.730795784043194,10.603034209891481,10.639323804966548,367572800
2011-02-14,10.772180557250977,10.781177273430021,10.698103002520208,10.700502340393843,310416400
2011-02-15,10.793779373168945,10.795879195316656,10.723300788840463,10.772485638963957,284174800
2011-02-16,10.890643119812012,10.943726454779322,10.811766108352229,10.820762822265433,481157600
2011-02-17,10.745790481567383,10.804872985552144,10.692406005584676,10.714300367854271,530583200
2011-02-18,10.51365852355957,10.781778129655159,10.482467130563226,10.758085068091102,816057200
2011-02-22,10.155264854431152,10.358904252460997,10.128573421770554,10.261433153144447,872555600
2011-02-23,10.275532722473145,10.336113619472622,10.155267877481931,10.160067355520662,671854400
2011-02-24,10.283329010009766,10.351409036346691,10.148069910513529,10.317519582464799,499900800
2011-02-25,10.441680908203125,10.449778273982945,10.340911109102239,10.354706502527536,380018800
2011-02-28,10.5931396484375,10.64832284531798,10.530458116544219,10.534057125146965,403074000
2011-03-01,10.47617244720459,10.668415051932158,10.427287123467435,10.660917519072369,456136800
2011-03-02,10.560447692871094,10.627328059513745,10.448880843108732,10.495667148066467,602590800
2011-03-03,10.78357982635498,10.79047752386238,10.674412331205659,10.712501428053379,500788400
2011-03-04,10.796775817871094,10.805473018888746,10.729295628649323,10.798874838485023,453266800
2011-03-07,10.65761661529541,10.846860007404292,10.536152924296688,10.838761840716446,546123200
2011-03-08,10.669615745544434,10.71880139175844,10.564346754257128,10.64412317035704,356316800
2011-03-09,10.57094669342041,10.639626579036063,10.514864139871761,10.637526756742377,453306000
2011-03-10,10.396991729736328,10.489964463702565,10.343907584516959,10.47046944451157,507539200
2011-03-11,10.55654525756836,10.566442927458578,10.34690910158305,10.356805169778973,471080400
2011-03-14,10.603638648986816,10.691212942225926,10.536159225214709,10.592241785947405,435957200
2011-03-15,10.359810829162598,10.432088925546642,10.199958447490825,10.259940330030517,721081200
2011-03-16,9.897342681884766,10.28692680257806,9.784876509795422,10.256935876744047,1162011200
2011-03-17,10.03620433807373,10.185259645032435,9.916839645068169,10.101884230239108,659422400
2011-03-18,9.917139053344727,10.14297159146223,9.89704499318023,10.110880838409283,753214000
2011-03-21,10.175966262817383,10.18916183006925,10.054802012810027,10.076696387580848,409402000
2011-03-22,10.232946395874023,10.275534663994607,10.17116501705602,10.273735159707822,325922800
2011-03-23,10.172661781311035,10.203552060509118,10.075490182307137,10.175360636462377,372996400
2011-03-24,10.346009254455566,10.376900332369049,10.162764209950456,10.25243747018965,404712000
2011-03-25,10.543049812316895,10.55864470826387,10.407489619648048,10.438980530058718,448910000
2011-03-28,10.510059356689453,10.626425651346384,10.510059356689453,10.591335732509407,309355200
2011-03-29,10.525656700134277,10.525656700134277,10.378701224657,10.42668639184854,352900800
2011-03-30,10.45577621459961,10.523257201761009,10.420087259769904,10.51605838623807,329406000
2011-03-31,10.452178001403809,10.49086612899025,10.378700270420843,10.387696987912534,274019200
2011-04-01,10.333710670471191,10.544548071245496,10.295921901638913,10.530152845548038,418661600
2011-04-04,10.232640266418457,10.33491002517701,10.148965373273715,10.326212827168225,460084800
2011-04-05,10.163664817810059,10.264434628903485,10.076990719509832,10.106682132032292,482731200
2011-04-06,10.138171195983887,10.313918712775568,10.111179442407037,10.233543286587775,402539200
2011-04-07,10.139372825622559,10.209850589492277,10.077890178381455,10.139971859386643,373447200
2011-04-08,10.048798561096191,10.201452853116162,10.015508944218878,10.19455515608565,377535200
2011-04-11,9.921037673950195,10.067092994827863,9.897644925327368,10.018807510654083,398946800
